Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,pet,ppt,tmax,tmin,q
-26.861111,28.884722,2015-08-04,155.345,608.0,20.0,9478.0,10012.0,10891.0,13245.5,17136.0,15759.0,,,182.40001,12.4,21.89,0.28,0.6000000000000001
-27.00222,28.76528,2015-08-04,137.759,389.0,35.0,9282.0,10230.0,10610.0,11078.0,11846.0,10153.0,-0.0060117151371903,0.0097111931617014,183.40001,16.6,21.83,-0.08,0.8
-26.970278,27.211111,2015-08-04,121.027,729.0,20.0,7581.0,8156.0,7963.0,7778.0,7598.5,7538.0,0.0116736578545181,0.0353867149068517,199.8,20.0,23.189999,2.29,1.0
-26.880278,26.965,2015-08-04,254.118,846.0,20.0,9297.0,10454.5,11641.5,14666.0,17695.0,15216.5,-0.0936003213744937,-0.2572159363398986,201.8,21.6,23.019999,2.22,1.1
-28.69485,28.23487,2015-08-04,164.75,356.0,20.0,8925.0,9375.0,9840.0,11793.0,11886.0,10998.0,,,186.40001,35.0,19.3,0.45999998,1.8
-29.615556,27.065278,2015-08-04,128.439,350.0,20.0,9410.5,10528.0,11381.0,13223.5,13480.5,12338.0,-0.0096240263630916,-0.122977278880396,208.7,24.200000000000003,19.41,0.06,1.2000000000000002
-28.883333,27.89,2015-08-04,122.814,265.5,20.0,9116.0,9908.0,10422.0,12415.0,13214.0,12221.5,-0.0311756213664207,-0.1429807110111575,190.6,32.1,19.16,-0.03,1.6
-30.568333,29.422778,2015-08-04,101.198,264.0,20.0,8325.0,8739.0,9012.0,11757.0,12549.0,11423.0,-0.0669256291980251,-0.1906976744186038,157.8,9.8,19.65,2.1499999,0.5
-30.570833,29.150556,2015-08-04,98.5,202.0,79.0,8976.0,10013.5,11106.5,13013.0,15343.0,12832.0,-0.08216955847087,-0.2101827933665915,159.7,9.8,19.529999,2.21,0.5
-31.104278,29.399722,2015-08-04,105.7,233.0,109.0,8603.5,9679.5,9864.0,11804.5,11115.5,9940.0,0.0300610820244326,-0.0690550613128152,154.2,12.4,21.34,7.69,0.6000000000000001
-34.031944,22.053333,2015-08-04,21.998,418.0,20.0,7449.0,7796.0,7674.0,9467.0,8534.0,8053.0,0.0524922805469781,-0.0510091743119262,162.7,27.8,19.16,7.17,1.4
-34.039722,22.133333,2015-08-04,19.421,294.2,20.0,8041.0,9376.0,9160.5,18902.5,14555.0,11279.0,0.1257923989785184,-0.2128462163682962,161.8,28.5,19.189999,7.6,1.4
-25.45963889,28.26430556,2015-08-04,169.525,732.0,168.0,9378.0,10365.0,11446.0,14364.0,16522.5,13326.5,-0.0681392874178984,-0.1987810402339068,192.90001,7.800000000000001,26.88,5.25,0.4
-27.01011111,26.69808333,2015-08-05,144.603,791.0,20.0,8113.5,8817.5,8902.5,10781.5,10899.5,9726.0,-0.0054425533877588,-0.1055941573261647,210.0,20.1,23.01,2.46,1.0
-25.81048333,27.90955222,2015-08-05,105.066,627.0,100.0,9161.0,9683.5,10433.5,12646.0,14552.0,12847.0,-0.0700786822560479,-0.2008830022075047,191.90001,9.2,24.81,4.5,0.5
-24.670833,28.560833,2015-08-05,14.156,58.9,20.0,9278.0,10158.0,11199.5,13920.0,16853.0,14254.0,-0.0953108244240077,-0.2478619821554172,187.5,1.8,26.8,5.52,0.1
-25.73411,27.21422,2015-08-05,10.0,35.3,20.0,9186.0,10375.0,11384.5,14275.5,15447.0,13289.5,-0.0394145849104212,-0.196421655952288,194.2,20.6,24.49,3.86,1.0
-26.648056,27.089444,2015-08-05,242.129,737.0,20.0,9019.5,10053.5,11044.0,13891.0,17230.0,14222.0,-0.1072908968220812,-0.2630344347316134,197.3,22.3,23.1,2.33,1.1
-26.98472222,26.63227778,2015-08-05,114.023,1217.0,148.0,9573.5,10525.0,11615.5,14071.5,17153.0,15187.5,-0.0986885298403494,-0.2394681696654374,207.8,20.4,23.199999,2.85,1.0
-27.935,26.126667,2015-08-05,201.392,1313.0,42.0,8963.5,10130.0,11024.0,12774.5,16031.0,14240.5,-0.1130513270035232,-0.2255647719888375,222.8,24.200000000000003,22.5,0.19,1.2000000000000002
-30.160091,27.40124,2015-08-05,97.081,208.1,25.0,9409.0,10347.0,11316.0,12560.0,14401.0,12368.5,-0.0682838173658244,-0.1638112170680452,201.2,27.1,18.88,1.3199999,1.4
-30.336111,27.359444,2015-08-05,81.667,172.4,20.0,9011.0,10084.0,10551.0,9156.0,8404.0,8046.0,0.0428246013667423,0.0908697533535261,201.5,28.8,18.699999,1.05,1.4
-28.768056,20.720556,2015-08-05,121.794,353.0,20.0,9386.0,9963.0,10095.5,11673.5,11695.0,9725.0,-0.0009200419367952,-0.0799704497183485,253.7,19.8,23.859999,4.61,1.0
-31.031389,28.883333,2015-08-05,55.2,122.0,83.0,9004.0,10276.0,10045.0,10239.5,10874.0,9815.5,-0.0300518625523952,-0.0282742316784868,161.1,11.5,20.96,5.17,0.6000000000000001
-30.86013889,29.07125,2015-08-05,120.6,233.0,91.0,9494.5,10474.5,11166.0,11471.0,12447.0,11348.5,-0.0408060874655069,-0.0860545775800009,161.8,11.1,21.14,5.2799997,0.6000000000000001
-30.77586667,29.03221667,2015-08-05,121.1,235.0,90.0,9221.5,10215.0,11202.5,14025.0,16952.5,14102.0,-0.0945040755386971,-0.247998527652525,162.90001,11.6,21.09,5.08,0.6000000000000001
-34.02861,22.22222,2015-08-05,16.946,328.0,20.0,7754.5,8560.0,8374.0,15917.0,12068.0,9742.5,0.1375379667679108,-0.1700601124684886,159.2,30.5,18.85,7.5699997,1.5
-30.830556,26.921389,2015-08-06,73.36,178.1,20.0,8712.5,9259.0,9619.0,10215.0,10808.0,9903.5,-0.0282072016363029,-0.0771914087805846,205.40001,27.5,18.33,0.26999998,1.4
-22.769722,30.886944,2015-08-06,53.652,146.3,20.0,8610.0,9791.0,10741.0,15088.0,15963.0,13011.0,-0.0281794467166918,-0.2396520928787752,183.1,0.1,29.519999,12.75,0.0
-26.905,32.324722,2015-08-06,112.265,316.3,20.0,8277.5,8816.0,8820.5,14640.0,12581.0,10044.0,0.0756401307813817,-0.1759592466233576,175.0,1.9,29.46,12.7699995,0.1
-28.141944,26.417778,2015-08-06,187.848,459.0,20.0,9220.0,9976.5,10675.5,12879.5,16024.0,14413.5,-0.1087930527444769,-0.232591680929212,220.40001,21.5,22.0,0.65,1.1
-31.000833,26.353056,2015-08-06,234.289,538.0,20.0,8436.0,9184.0,9830.0,9982.0,10515.0,9652.0,-0.0260038054349415,-0.0675668815675919,208.7,31.8,17.75,-0.74,1.6
-30.679722,26.7125,2015-08-06,83.852,173.9,21.0,8679.5,9956.0,10692.5,9445.5,9584.0,9180.0,-0.0072781733624109,0.0190378710337767,211.40001,27.0,18.99,0.19,1.3
-30.534167,24.961944,2015-08-06,298.143,698.0,20.0,9026.0,10030.0,10699.0,12366.5,14023.5,12900.5,-0.062788935202728,-0.1660257343006208,229.2,30.3,17.42,-1.12,1.5
-23.658056,31.05,2015-08-07,106.081,513.0,20.0,8734.5,9771.0,10687.5,13827.5,15810.0,13684.0,-0.0668916069169124,-0.2360736484109291,177.1,0.2,29.76,12.03,0.0
-23.838611,31.640833,2015-08-07,184.198,539.0,20.0,8240.5,8995.0,9188.0,10922.5,10583.5,9619.0,0.0157630428717566,-0.0811349184053932,181.2,0.3,30.13,11.59,0.0
-24.058889,31.237222,2015-08-07,178.602,570.0,20.0,8717.5,9637.5,10563.0,13846.0,14752.5,12912.0,-0.0316974666503486,-0.2097170971709708,174.1,0.3,29.57,12.21,0.0
-29.7775,29.470833,2015-08-10,24.548,75.9,20.0,9016.5,9891.0,10884.5,13427.5,15824.0,13950.0,-0.0819274225253403,-0.2307213688508643,157.8,19.200000000000003,19.199999,0.32,1.0
-29.987778,29.851667,2015-08-10,41.27,106.4,20.0,8825.5,9380.5,9807.0,13060.5,14181.0,12249.5,-0.0411320962502063,-0.2037433949451427,155.3,13.8,21.74,3.99,0.7000000000000001
-24.69514,27.40906,2015-08-11,216.399,910.0,20.0,9166.5,9941.5,10459.5,13051.0,13460.0,11589.0,-0.0154275583719964,-0.1503536098113362,210.1,9.7,26.619999,6.29,0.5
-24.99328,30.81444,2015-08-11,49.1,126.0,20.0,8309.5,8940.5,9281.5,11682.5,12375.5,11698.5,-0.0288053869814613,-0.1611465565772182,149.90001,0.4,23.0,5.31,0.0
-30.733889,29.828333,2015-08-11,44.125,120.6,20.0,8842.5,9293.0,9651.0,11580.5,13925.0,12621.0,-0.0919213502969944,-0.199500387630286,151.7,13.0,21.699999,7.41,0.6000000000000001
-25.127778,27.628889,2015-08-12,200.743,688.0,39.0,9187.0,10097.0,11330.0,13397.5,17602.0,16282.0,-0.1356312198583844,-0.2709484096898795,203.40001,12.0,26.849998,5.43,0.6000000000000001
-25.20639,27.558,2015-08-12,173.757,814.0,20.0,9298.0,10161.5,11082.5,13420.0,14721.5,12282.0,-0.0462484231473089,-0.1832576457822602,204.40001,10.8,26.539999,5.1,0.5
-24.768889,31.39,2015-08-12,62.252,214.6,20.0,10432.5,12220.0,13703.5,18471.0,20416.5,17535.5,-0.0500289296046286,-0.2511451902011544,166.0,0.7000000000000001,28.51,11.42,0.0
-24.9675,31.516667,2015-08-12,50.496,136.5,20.0,8821.0,9529.5,10303.5,13840.5,15524.0,12824.5,-0.057331131127722,-0.2392679665515786,167.90001,0.7000000000000001,28.18,10.889999,0.0
-27.937778,31.209444,2015-08-12,74.549,361.0,20.0,8455.5,9374.5,9606.0,12255.0,13488.0,11807.0,-0.0478965155576271,-0.1799234554401304,170.90001,2.4000000000000004,25.33,9.2699995,0.1
-28.404444,30.013056,2015-08-12,53.119,376.0,20.0,9190.0,9845.5,10703.5,13090.0,16901.5,14224.5,-0.1270860077021818,-0.2638052865741943,181.5,18.8,24.3,4.6,0.9
-30.398056,30.601944,2015-08-12,54.761,367.0,20.0,8059.0,8806.5,8733.0,14838.0,12258.0,9930.0,0.0952170062001768,-0.1638538773766281,155.2,25.700000000000003,23.029999,12.36,1.3
-28.141944,26.417778,2015-08-12,193.702,565.0,20.0,9258.0,10227.0,11102.0,13093.5,16543.0,14797.0,-0.1163936362255998,-0.2359357489727298,220.40001,21.5,22.0,0.65,1.1
-28.1175,26.719444,2015-08-12,192.344,1393.0,65.0,9781.0,10507.0,11417.0,12790.0,15627.0,13328.0,-0.0998346060456765,-0.1959133695568983,216.3,20.4,22.0,1.3,1.0
-27.671111,27.236944,2015-08-12,164.311,414.0,20.0,9198.0,10015.0,10762.0,11889.0,13782.0,12533.0,-0.069435821433578,-0.1535287636905655,209.5,22.8,23.119999,1.55,1.1
-28.058889,30.373611,2015-08-12,114.022,422.0,76.0,8750.0,9574.5,10107.0,12769.0,14537.0,12104.0,-0.0647476745037718,-0.205814652759056,176.40001,15.7,23.71,4.8199997,0.8
-30.13573889,30.67422222,2015-08-13,50.179,187.4,20.0,8438.0,9543.5,9440.5,11757.5,11205.5,9807.5,0.0194328219432821,-0.0657908034360785,156.6,28.1,23.17,11.79,1.4
-27.38972222,26.46388889,2015-08-13,120.651,707.0,20.0,8655.5,9507.5,9850.0,10076.0,9473.0,9178.0,0.030845567548212,0.0018176549616711,219.6,20.8,23.55,1.68,1.0
-27.398611,26.614722,2015-08-13,173.642,795.0,20.0,8397.5,9411.0,9866.0,13520.5,13544.5,11707.5,-0.0263558975502768,-0.1625507905429581,218.2,20.6,23.699999,1.93,1.0
-27.902778,24.615556,2015-08-13,217.8,1459.0,20.0,9497.0,11004.5,12324.5,15390.0,19088.5,16656.5,-0.1072697478138546,-0.2686339015717932,230.90001,19.4,23.949999,2.04,1.0
-27.4,26.624722,2015-08-13,176.303,764.0,26.0,9054.0,9723.5,10506.0,12362.5,14845.0,12464.5,-0.091243223375907,-0.2084579848179571,218.2,20.6,23.699999,1.93,1.0
-29.744167,29.905833,2015-08-14,10.0,377.0,8.0,9034.0,10104.0,10846.5,13580.5,15686.0,13139.5,-0.07967733541504,-0.2204725953524847,161.0,14.1,22.3,4.0099998,0.7000000000000001
-29.380556,30.2775,2015-08-17,28.31,104.6,20.0,8605.0,9430.5,9791.0,12363.5,13824.0,11936.0,-0.0557708830548923,-0.1889311746113647,152.7,17.900000000000002,21.939999,4.68,0.9
-26.73806,27.59194,2015-08-17,128.795,795.0,20.0,8393.5,9321.0,9521.5,9728.5,8571.0,8225.0,0.0632530943468397,0.0419181757209923,193.3,13.6,22.56,2.1499999,0.7000000000000001
-26.45,28.085833,2015-08-17,137.275,930.0,173.0,9001.0,9210.0,9462.0,10344.5,13014.0,13249.0,-0.114283879529935,-0.1711663066954636,186.7,11.7,22.99,2.47,0.6000000000000001
-28.760833,17.730278,2015-08-18,146.025,416.0,20.0,8080.0,9026.5,8392.5,7672.0,7550.5,7497.5,0.0124154966198647,0.0831849862716104,248.2,8.9,25.76,9.98,0.4
-29.140556,31.391944,2015-08-18,85.399,251.7,20.0,8331.5,9777.5,9708.0,13318.0,11302.5,9600.0,0.0818626754127654,-0.0723434535104361,161.8,52.400000000000006,25.31,12.21,2.6
-31.860278,18.6875,2015-08-18,10.0,171.0,20.0,8931.0,9391.0,9909.0,12767.0,12559.0,10470.0,0.0092744390837977,-0.0685831207214486,221.2,66.10000000000001,20.73,6.45,3.3000000000000003
-24.679167,30.8025,2015-08-18,81.812,202.9,20.0,8798.0,9690.5,10939.0,12713.0,15320.5,13808.0,-0.0836911047371975,-0.2129726192667108,162.7,0.3,24.16,6.77,0.0
-25.99136,27.84208,2015-08-18,97.194,539.0,20.0,8960.5,9931.5,10708.0,13640.0,16331.5,13812.5,-0.0898019785462853,-0.2436888398126633,187.6,11.2,23.51,3.77,0.6000000000000001
-28.801278,31.955389,2015-08-18,119.368,463.0,20.0,9287.5,10152.0,10285.5,16107.0,14070.5,12017.0,0.0254845502600023,-0.082180013362603,169.6,39.7,25.869999,13.0199995,2.0
-27.937778,31.209444,2015-08-18,89.049,343.0,20.0,8455.5,9374.5,9606.0,12255.0,13488.0,11807.0,-0.0478965155576271,-0.1799234554401304,170.90001,2.4000000000000004,25.33,9.2699995,0.1
-26.861111,28.884722,2015-08-18,178.817,610.0,20.0,9564.5,10200.0,11140.0,13455.0,17142.5,15737.5,-0.1205163820573572,-0.25390875011429,182.40001,12.4,21.89,0.28,0.6000000000000001
-27.00222,28.76528,2015-08-18,143.741,214.3,20.0,9270.0,10482.5,11307.0,13393.5,15787.0,14044.5,-0.0820239543530779,-0.2019261881649814,183.40001,16.6,21.83,-0.08,0.8
-26.970278,27.211111,2015-08-18,126.774,782.0,153.0,8353.0,8811.0,8627.0,8580.0,7898.0,7744.0,0.0413885180240317,0.0546412113232386,199.8,20.0,23.189999,2.29,1.0
-26.880278,26.965,2015-08-18,261.383,873.0,20.0,9665.5,10766.0,12023.0,14554.0,17917.0,15382.5,-0.1035693387946164,-0.2493114388313626,201.8,21.6,23.019999,2.22,1.1
-30.160091,27.40124,2015-08-18,108.586,219.3,20.0,9332.5,10587.5,11489.0,13624.0,15066.0,13579.0,-0.0682838173658244,-0.1638112170680452,201.2,27.1,18.88,1.3199999,1.4
-34.092222,21.295278,2015-08-18,42.853,544.0,110.0,8366.0,9490.0,9936.5,16208.0,15205.5,11828.5,0.0319130310216944,-0.2314389261201424,173.5,28.5,19.34,5.13,1.4
-33.818056,19.694722,2015-08-18,12.911,202.7,20.0,8954.0,10017.5,10242.0,14224.0,13430.5,12385.0,0.0294458918055037,-0.1265501118113431,202.7,40.8,18.24,5.72,2.0
-31.5653,18.3306,2015-08-18,43.249,630.0,20.0,,,,,,,,,214.3,62.8,20.92,7.68,3.1
-22.91028,29.61111,2015-08-19,22.963,86.4,20.0,8201.5,9567.5,10235.5,13955.5,13443.0,11319.0,0.0187054035804879,-0.1684231111883698,179.1,0.0,28.34,9.5199995,0.0
-25.73411,27.21422,2015-08-19,10.0,33.0,20.0,8930.5,9881.5,10638.5,13349.0,15447.5,12863.0,-0.0728734394804921,-0.2197481148091112,194.2,20.6,24.49,3.86,1.0
-26.006389,29.253889,2015-08-19,120.577,976.0,20.0,8472.0,9090.0,9404.5,10612.0,11909.0,11490.5,-0.0575906931308553,-0.1342444878327533,173.40001,6.4,24.029999,2.97,0.3
-24.058889,31.237222,2015-08-19,179.291,557.0,20.0,9008.0,9848.0,10692.5,13465.0,15035.0,13124.5,-0.0550877192982454,-0.208455572077321,174.1,0.3,29.57,12.21,0.0
-28.747778,31.745833,2015-08-19,95.109,373.0,20.0,8644.5,9760.5,9665.0,16043.0,14733.0,12198.5,0.0425656355601766,-0.2030130442770522,171.40001,44.6,26.18,12.259999,2.2
-26.648056,27.089444,2015-08-19,159.71,599.0,20.0,9128.0,10360.5,11362.5,14070.5,17382.0,14053.0,-0.1052857483506872,-0.25309543119762,197.3,22.3,23.1,2.33,1.1
-27.273889,28.49,2015-08-19,56.4,128.9,54.0,8595.5,9391.5,9374.0,10145.0,9387.5,8609.0,0.0387815179828489,0.0002130038873209,186.7,25.0,21.8,-0.5,1.3
-26.98472222,26.63227778,2015-08-19,109.82,1223.0,148.0,9693.0,10574.0,11662.0,13417.5,17720.5,15430.0,-0.1381912775386982,-0.2525755888953674,207.8,20.4,23.199999,2.85,1.0
-33.38056,19.30167,2015-08-19,66.241,501.0,23.0,8840.5,9729.0,9905.5,13463.0,12645.0,11185.5,-0.0115329512893982,-0.18305965147453,196.40001,55.6,15.95,3.8799999,2.8000000000000003
-25.45963889,28.26430556,2015-08-19,195.376,799.0,168.0,8957.0,9974.5,10816.5,13969.5,15590.0,13233.5,-0.0548216309477492,-0.2196600754953149,192.90001,7.800000000000001,26.88,5.25,0.4
-25.81048333,27.90955222,2015-08-20,128.029,639.0,100.0,8924.0,9830.5,10374.0,12683.0,14861.0,12781.5,-0.079188133697585,-0.1978997069358507,191.90001,9.2,24.81,4.5,0.5
-24.183889,30.823889,2015-08-20,172.034,514.0,194.0,8950.5,9618.0,9990.0,8400.0,8432.0,7722.5,,,173.7,0.1,29.46,11.469999,0.0
-24.282222,28.090278,2015-08-20,30.033,97.7,20.0,8671.0,9549.5,10216.0,13140.0,15577.0,12271.5,-0.0848626249260017,-0.2398861759496936,187.3,5.5,26.59,4.7799997,0.3
-27.935,26.126667,2015-08-20,189.181,1162.0,156.0,9385.0,10372.0,11235.5,12723.0,16457.5,14258.0,-0.1279793012456944,-0.2268212229076195,222.8,24.200000000000003,22.5,0.19,1.2000000000000002
-28.141944,26.417778,2015-08-20,183.465,475.0,20.0,9232.0,10293.5,11167.0,12999.5,16547.0,14807.0,-0.1200649823160099,-0.2329874629757261,220.40001,21.5,22.0,0.65,1.1
-28.1175,26.719444,2015-08-20,194.676,1461.0,65.0,8960.5,10393.0,11111.0,13214.0,16066.5,13457.5,-0.0999999999999996,-0.192978439229154,216.3,20.4,22.0,1.3,1.0
-33.7075,18.97444444,2015-08-20,19.154,138.9,20.0,8563.0,9865.0,9702.0,13835.0,11726.0,10339.5,0.0432199741713299,-0.0884960086194226,203.1,49.1,17.96,6.91,2.5
-24.95861111,29.39527778,2015-08-21,232.464,1150.0,20.0,9080.5,10170.0,11250.5,14202.0,17894.5,14722.0,-0.1185572644234519,-0.2773112240349459,191.2,1.7000000000000002,28.31,6.3799996,0.1
-27.573056,24.746389,2015-08-21,152.3,757.0,20.0,8933.5,10278.5,11135.0,13528.0,15600.5,13306.5,-0.0349894952018623,-0.137082184431496,235.0,18.4,23.8,1.89,0.9
-29.380556,30.2775,2015-08-22,34.004,96.7,20.0,8674.5,9588.0,10007.5,12440.5,13855.5,11903.5,-0.0557708830548923,-0.1889311746113647,152.7,17.900000000000002,21.939999,4.68,0.9
-28.735556,29.820556,2015-08-24,27.458,81.8,20.0,8769.5,9656.5,9977.0,12611.5,13054.5,11154.0,-0.0172601885763265,-0.1496191272951426,180.3,15.7,24.439999,4.04,0.8
-28.308889,31.9025,2015-08-24,212.266,523.0,20.0,8959.5,10146.0,10706.0,14913.5,15761.5,13339.0,0.004026341829597,-0.1925316119543227,171.8,8.200000000000001,26.43,12.55,0.4
-34.065833,20.404167,2015-08-25,68.758,1143.0,20.0,8123.0,8713.0,9010.0,12140.0,9243.0,8265.0,0.1354814572323802,-0.0295165961238581,177.6,27.9,19.449999,6.5,1.4
-25.127778,27.628889,2015-08-25,199.615,697.0,39.0,9260.0,10164.5,11239.5,13758.5,17278.0,15821.0,-0.1133987401929982,-0.2592147216908071,203.40001,12.0,26.849998,5.43,0.6000000000000001
-25.20639,27.558,2015-08-25,157.675,753.0,26.0,8822.5,9942.5,10657.0,13849.0,14303.5,11835.5,-0.0161442145457774,-0.1798647199538061,204.40001,10.8,26.539999,5.1,0.5
-28.44555556,32.325,2015-09-21,336.1,1187.0,20.0,9282.5,10453.0,11023.0,15950.5,15743.0,13492.5,0.0065470837868963,-0.2019392273629554,162.3,73.3,25.189999,16.27,3.7
-26.619444,27.980833,2015-08-25,162.748,896.0,20.0,8987.0,9529.5,10064.5,11355.0,13685.5,13377.5,-0.0930692278508812,-0.1790221839328013,190.0,12.2,22.869999,2.24,0.6000000000000001
-26.510278,28.351389,2015-08-25,191.671,794.0,137.0,9085.0,10181.5,11239.0,13322.0,15617.5,14008.0,-0.0793206517044175,-0.2107058413116779,183.8,10.4,23.24,2.03,0.5
-27.671111,27.236944,2015-08-25,170.645,434.0,20.0,9484.5,10560.5,11064.5,13493.0,14573.0,12885.0,-0.038480724007696,-0.1596474824437497,209.5,22.8,23.119999,1.55,1.1
-33.501667,21.624167,2015-08-25,125.637,577.0,32.0,8385.0,9308.5,9102.5,12119.0,11324.0,9660.0,0.0339120419741499,-0.0976856900521018,189.6,20.5,18.6,3.82,1.0
-33.31388889,19.07472222,2015-08-25,15.025,200.8,20.0,7787.0,8912.0,8587.0,11443.0,10652.0,9836.0,0.0524686048511953,-0.1179500190282881,207.5,55.7,18.35,6.37,2.8000000000000003
-28.068333,31.55,2015-08-25,109.535,301.1,20.0,8698.0,10004.5,10670.5,13819.5,15518.5,13806.0,-0.0579112413934144,-0.2160404341182454,176.1,2.9000000000000004,26.769999,11.34,0.1
-29.161667,23.696389,2015-08-26,94.8945,227.55,20.0,9509.5,10654.0,10287.0,9055.0,7976.0,7693.0,0.0633550584228755,0.1437466451959198,232.1,27.4,22.369999,1.77,1.4
-28.7115,24.07288889,2015-08-26,168.976,780.0,20.0,9774.0,10694.5,11265.0,12815.0,14200.0,12575.5,-0.0512678141773087,-0.1408142360762412,231.5,28.8,22.99,1.25,1.4
-29.641944,30.6875,2015-08-26,32.5,101.0,7.0,8222.0,8988.0,9006.5,13488.0,12531.5,10392.0,0.0369460962977171,-0.1578146260464465,158.7,26.200000000000003,23.85,9.19,1.3
-27.169444,29.233889,2015-08-26,249.749,459.0,20.0,9527.0,10645.5,11896.0,15177.5,19100.0,15006.0,-0.1144336663992411,-0.2842278663999587,177.0,14.7,21.369999,0.39999998,0.7000000000000001
-27.802778,28.768333,2015-08-26,134.674,335.0,20.0,8735.5,9619.0,10227.5,11630.0,14225.5,12198.0,-0.1003848310804273,-0.1931892050577693,181.8,24.8,20.609999,-0.48999998,1.2000000000000002
-27.398611,26.614722,2015-08-26,168.566,806.0,20.0,8475.0,9335.0,9908.0,13041.0,13868.0,12143.0,-0.0263558975502768,-0.1625507905429581,218.2,20.6,23.699999,1.93,1.0
-34.405833,19.600556,2015-08-26,69.38,1318.0,20.0,8242.0,9165.5,8967.0,17417.5,12660.5,9986.5,0.158155462464259,-0.1601301200403181,163.0,32.300000000000004,16.02,7.2799997,1.6
-33.13083,18.86278,2015-08-26,33.347,307.7,54.0,8802.5,10804.5,10141.0,18749.0,13489.5,11450.0,0.1267346073751907,-0.0953514713020961,209.90001,51.3,18.539999,6.98,2.6
-27.4,26.624722,2015-08-26,141.997,896.0,26.0,9054.0,9723.5,10506.0,12362.5,14845.0,12464.5,-0.091243223375907,-0.2084579848179571,218.2,20.6,23.699999,1.93,1.0
-27.602222,29.942778,2015-08-27,91.118,249.0,20.0,9049.0,10072.5,11121.0,14004.0,16594.0,13437.0,-0.0846460552977316,-0.2445577784861146,185.90001,10.8,24.43,4.12,0.5
-28.75,30.442778,2015-08-27,74.897,190.0,20.0,8538.5,9997.5,10453.0,12727.0,13121.0,11691.5,-0.0152429588362735,-0.1351082466422989,181.40001,15.3,25.439999,7.31,0.8
-29.161667,30.629722,2015-08-27,32.885,115.2,20.0,8864.0,9801.5,10307.0,13431.0,14919.5,13036.5,-0.0525034831837179,-0.2070304599328498,155.0,20.8,21.6,6.62,1.0
-32.94583,18.33667,2015-08-27,47.17,904.0,20.0,8656.5,9618.5,10010.0,14827.0,15480.0,12468.0,-0.0131327433628318,-0.2106509876908751,198.90001,44.400000000000006,18.38,7.7,2.2
-23.838611,31.640833,2015-08-28,182.362,566.0,20.0,9392.0,9855.0,10079.0,11646.0,11124.0,9829.0,0.0229249011857706,-0.0604890604890602,181.2,0.3,30.13,11.59,0.0
-24.058889,31.237222,2015-08-28,185.903,597.0,20.0,9732.0,10546.0,11588.0,14476.0,16426.5,14198.5,-0.0398429547767919,-0.1635209892613068,174.1,0.3,29.57,12.21,0.0
-29.744167,29.905833,2015-08-28,46.7,96.8,5.0,8983.0,9763.0,10485.5,13178.0,15090.5,12713.0,-0.0676548101243431,-0.2143561269036545,161.0,14.1,22.3,4.0099998,0.7000000000000001
-29.1825,23.575556,2015-08-29,107.049,235.6,20.0,9477.5,10021.5,10290.0,10295.0,9660.0,8901.5,0.0318215985968427,0.0183675024769452,236.40001,27.8,22.42,1.9399999,1.4
-25.99136,27.84208,2015-08-31,117.288,523.0,189.0,9176.0,10244.0,10964.5,14222.0,16426.0,14343.0,-0.0719133385539021,-0.231796025496812,187.6,11.2,23.51,3.77,0.6000000000000001
-26.73806,27.59194,2015-08-31,131.998,816.0,195.0,8426.0,9245.5,9318.0,9970.5,8559.5,8112.0,0.0761467889908252,0.0385285032294297,193.3,13.6,22.56,2.1499999,0.7000000000000001
-26.45,28.085833,2015-08-31,151.83,851.0,173.0,9372.0,9682.5,10106.0,11624.5,14663.5,14417.5,-0.1156040779062685,-0.2045921301240442,186.7,11.7,22.99,2.47,0.6000000000000001
-27.363611,31.783333,2015-09-01,331.103,794.0,20.0,8817.5,9313.5,9212.0,14780.0,12634.0,9866.0,0.0782811702050044,-0.1512928579564864,170.5,38.8,28.08,14.79,1.9
-26.861111,28.884722,2015-09-01,181.078,596.0,20.0,9685.5,10395.0,11277.0,13751.0,17475.0,16017.0,-0.1192595913661688,-0.2540365984930023,182.40001,37.1,24.51,6.3799996,1.9
-27.00222,28.76528,2015-09-01,137.971,370.0,20.0,9429.5,10495.0,11320.5,13708.0,16256.0,14289.0,-0.0850353757842741,-0.2153564352734469,183.40001,39.5,24.71,6.3999996,2.0
-26.970278,27.211111,2015-09-01,137.486,783.5,61.0,7625.5,8066.5,8030.5,7812.0,7537.0,7484.0,0.0179164766434294,0.0339346941391352,199.8,37.6,26.49,8.99,1.9
-27.273889,28.49,2015-09-01,45.632,116.9,20.0,8553.0,9330.5,9405.5,10833.5,9773.0,8873.5,0.0514643437750222,-0.02316329468422,186.7,43.900000000000006,24.869999,6.3399997,2.2
-27.4275,28.525833,2015-09-01,37.517,96.6,20.0,10047.0,11397.5,12913.5,16276.0,19871.0,16906.0,-0.0994550031814532,-0.2709915729887898,186.1,42.8,24.46,6.04,2.1
-27.3,28.586944,2015-09-01,154.753,375.0,20.0,9581.5,10973.0,12404.0,15146.5,18145.5,15453.5,-0.0900817013096236,-0.2463210673626724,185.6,42.3,24.66,6.27,2.1
