Latitude,Longitude,Sample Date,pet,ppt,tmax,tmin,q
-29.641944,30.6875,31-07-2015,158.7,35.800000000000004,22.71,10.16,1.8
-24.95861111,29.39527778,31-07-2015,191.2,8.0,25.609999,4.96,0.4
-28.141944,26.417778,31-07-2015,220.40001,13.9,18.3,1.09,0.7000000000000001
-28.1175,26.719444,31-07-2015,216.3,12.100000000000001,18.58,1.99,0.6000000000000001
-27.902778,24.615556,31-07-2015,230.90001,5.800000000000001,21.21,3.54,0.30000000000000004
-25.99136,27.84208,03-08-2015,187.6,11.200000000000001,23.51,3.77,0.6000000000000001
-26.73806,27.59194,03-08-2015,193.3,13.600000000000001,22.56,2.1499999,0.7000000000000001
-26.45,28.085833,03-08-2015,186.7,11.700000000000001,22.99,2.47,0.6000000000000001
-29.160278,26.573333,03-08-2015,220.1,21.700000000000003,20.6,-0.76,1.1
-31.396,29.2651,03-08-2015,155.7,14.200000000000001,22.109999,10.0199995,0.7000000000000001
-31.554722,29.245556,03-08-2015,145.2,14.200000000000001,21.75,9.86,0.7000000000000001
-26.861111,28.884722,04-08-2015,182.40001,12.4,21.89,0.28,0.6000000000000001
-27.00222,28.76528,04-08-2015,183.40001,16.6,21.83,-0.08,0.8
-26.970278,27.211111,04-08-2015,199.8,20.0,23.189999,2.29,1.0
-26.880278,26.965,04-08-2015,201.8,21.6,23.019999,2.22,1.1
-28.69485,28.23487,04-08-2015,186.40001,35.0,19.3,0.45999998,1.8
-29.615556,27.065278,04-08-2015,208.7,24.200000000000003,19.41,0.06,1.2000000000000002
-28.883333,27.89,04-08-2015,190.6,32.1,19.16,-0.03,1.6
-30.568333,29.422778,04-08-2015,157.8,9.8,19.65,2.1499999,0.5
-30.570833,29.150556,04-08-2015,159.7,9.8,19.529999,2.21,0.5
-31.104278,29.399722,04-08-2015,154.2,12.4,21.34,7.69,0.6000000000000001
-34.031944,22.053333,04-08-2015,162.7,27.8,19.16,7.17,1.4000000000000001
-34.039722,22.133333,04-08-2015,161.8,28.5,19.189999,7.6,1.4000000000000001
-25.45963889,28.26430556,04-08-2015,192.90001,7.800000000000001,26.88,5.25,0.4
-27.01011111,26.69808333,05-08-2015,210.0,20.1,23.01,2.46,1.0
-25.81048333,27.90955222,05-08-2015,191.90001,9.200000000000001,24.81,4.5,0.5
-24.670833,28.560833,05-08-2015,187.5,1.8,26.8,5.52,0.1
-25.73411,27.21422,05-08-2015,194.2,20.6,24.49,3.86,1.0
-26.648056,27.089444,05-08-2015,197.3,22.3,23.1,2.33,1.1
-26.98472222,26.63227778,05-08-2015,207.8,20.400000000000002,23.199999,2.85,1.0
-27.935,26.126667,05-08-2015,222.8,24.200000000000003,22.5,0.19,1.2000000000000002
-30.160091,27.40124,05-08-2015,201.2,27.1,18.88,1.3199999,1.4000000000000001
-30.336111,27.359444,05-08-2015,201.5,28.8,18.699999,1.05,1.4000000000000001
-28.768056,20.720556,05-08-2015,253.7,19.8,23.859999,4.61,1.0
-31.031389,28.883333,05-08-2015,161.1,11.5,20.96,5.17,0.6000000000000001
-30.86013889,29.07125,05-08-2015,161.8,11.100000000000001,21.14,5.2799997,0.6000000000000001
-30.77586667,29.03221667,05-08-2015,162.90001,11.600000000000001,21.09,5.08,0.6000000000000001
-34.02861,22.22222,05-08-2015,159.2,30.5,18.85,7.5699997,1.5
-30.830556,26.921389,06-08-2015,205.40001,27.5,18.33,0.26999998,1.4000000000000001
-22.769722,30.886944,06-08-2015,183.1,0.1,29.519999,12.75,0.0
-26.905,32.324722,06-08-2015,175.0,1.9000000000000001,29.46,12.7699995,0.1
-28.141944,26.417778,06-08-2015,220.40001,21.5,22.0,0.65,1.1
-31.000833,26.353056,06-08-2015,208.7,31.8,17.75,-0.74,1.6
-30.679722,26.7125,06-08-2015,211.40001,27.0,18.99,0.19,1.3
-30.534167,24.961944,06-08-2015,229.2,30.3,17.42,-1.12,1.5
-23.658056,31.05,07-08-2015,177.1,0.2,29.76,12.03,0.0
-23.838611,31.640833,07-08-2015,181.2,0.30000000000000004,30.13,11.59,0.0
-24.058889,31.237222,07-08-2015,174.1,0.30000000000000004,29.57,12.21,0.0
-29.7775,29.470833,10-08-2015,157.8,19.200000000000003,19.199999,0.32,1.0
-29.987778,29.851667,10-08-2015,155.3,13.8,21.74,3.99,0.7000000000000001
-24.69514,27.40906,11-08-2015,210.1,9.700000000000001,26.619999,6.29,0.5
-24.99328,30.81444,11-08-2015,149.90001,0.4,23.0,5.31,0.0
-30.733889,29.828333,11-08-2015,151.7,13.0,21.699999,7.41,0.6000000000000001
-25.127778,27.628889,12-08-2015,203.40001,12.0,26.849998,5.43,0.6000000000000001
-25.20639,27.558,12-08-2015,204.40001,10.8,26.539999,5.1,0.5
-24.768889,31.39,12-08-2015,166.0,0.7000000000000001,28.51,11.42,0.0
-24.9675,31.516667,12-08-2015,167.90001,0.7000000000000001,28.18,10.889999,0.0
-27.937778,31.209444,12-08-2015,170.90001,2.4000000000000004,25.33,9.2699995,0.1
-28.404444,30.013056,12-08-2015,181.5,18.8,24.3,4.6,0.9
-30.398056,30.601944,12-08-2015,155.2,25.700000000000003,23.029999,12.36,1.3
-28.141944,26.417778,12-08-2015,220.40001,21.5,22.0,0.65,1.1
-28.1175,26.719444,12-08-2015,216.3,20.400000000000002,22.0,1.3,1.0
-27.671111,27.236944,12-08-2015,209.5,22.8,23.119999,1.55,1.1
-28.058889,30.373611,12-08-2015,176.40001,15.700000000000001,23.71,4.8199997,0.8
-30.13573889,30.67422222,13-08-2015,156.6,28.1,23.17,11.79,1.4000000000000001
-27.38972222,26.46388889,13-08-2015,219.6,20.8,23.55,1.68,1.0
-27.398611,26.614722,13-08-2015,218.2,20.6,23.699999,1.93,1.0
-27.902778,24.615556,13-08-2015,230.90001,19.400000000000002,23.949999,2.04,1.0
-27.4,26.624722,13-08-2015,218.2,20.6,23.699999,1.93,1.0
-29.744167,29.905833,14-08-2015,161.0,14.100000000000001,22.3,4.0099998,0.7000000000000001
-29.380556,30.2775,17-08-2015,152.7,17.900000000000002,21.939999,4.68,0.9
-26.73806,27.59194,17-08-2015,193.3,13.600000000000001,22.56,2.1499999,0.7000000000000001
-26.45,28.085833,17-08-2015,186.7,11.700000000000001,22.99,2.47,0.6000000000000001
-28.760833,17.730278,18-08-2015,248.2,8.9,25.76,9.98,0.4
-29.140556,31.391944,18-08-2015,161.8,52.400000000000006,25.31,12.21,2.6
-31.860278,18.6875,18-08-2015,221.2,66.10000000000001,20.73,6.45,3.3000000000000003
-24.679167,30.8025,18-08-2015,162.7,0.30000000000000004,24.16,6.77,0.0
-25.99136,27.84208,18-08-2015,187.6,11.200000000000001,23.51,3.77,0.6000000000000001
-28.801278,31.955389,18-08-2015,169.6,39.7,25.869999,13.0199995,2.0
-27.937778,31.209444,18-08-2015,170.90001,2.4000000000000004,25.33,9.2699995,0.1
-26.861111,28.884722,18-08-2015,182.40001,12.4,21.89,0.28,0.6000000000000001
-27.00222,28.76528,18-08-2015,183.40001,16.6,21.83,-0.08,0.8
-26.970278,27.211111,18-08-2015,199.8,20.0,23.189999,2.29,1.0
-26.880278,26.965,18-08-2015,201.8,21.6,23.019999,2.22,1.1
-30.160091,27.40124,18-08-2015,201.2,27.1,18.88,1.3199999,1.4000000000000001
-34.092222,21.295278,18-08-2015,173.5,28.5,19.34,5.13,1.4000000000000001
-33.818056,19.694722,18-08-2015,202.7,40.800000000000004,18.24,5.72,2.0
-31.5653,18.3306,18-08-2015,214.3,62.800000000000004,20.92,7.68,3.1
-22.91028,29.61111,19-08-2015,179.1,0.0,28.34,9.5199995,0.0
-25.73411,27.21422,19-08-2015,194.2,20.6,24.49,3.86,1.0
-26.006389,29.253889,19-08-2015,173.40001,6.4,24.029999,2.97,0.30000000000000004
-24.058889,31.237222,19-08-2015,174.1,0.30000000000000004,29.57,12.21,0.0
-28.747778,31.745833,19-08-2015,171.40001,44.6,26.18,12.259999,2.2
-26.648056,27.089444,19-08-2015,197.3,22.3,23.1,2.33,1.1
-27.273889,28.49,19-08-2015,186.7,25.0,21.8,-0.5,1.3
-26.98472222,26.63227778,19-08-2015,207.8,20.400000000000002,23.199999,2.85,1.0
-33.38056,19.30167,19-08-2015,196.40001,55.6,15.95,3.8799999,2.8000000000000003
-25.45963889,28.26430556,19-08-2015,192.90001,7.800000000000001,26.88,5.25,0.4
-25.81048333,27.90955222,20-08-2015,191.90001,9.200000000000001,24.81,4.5,0.5
-24.183889,30.823889,20-08-2015,173.7,0.1,29.46,11.469999,0.0
-24.282222,28.090278,20-08-2015,187.3,5.5,26.59,4.7799997,0.30000000000000004
-27.935,26.126667,20-08-2015,222.8,24.200000000000003,22.5,0.19,1.2000000000000002
-28.141944,26.417778,20-08-2015,220.40001,21.5,22.0,0.65,1.1
-28.1175,26.719444,20-08-2015,216.3,20.400000000000002,22.0,1.3,1.0
-33.7075,18.97444444,20-08-2015,203.1,49.1,17.96,6.91,2.5
-24.95861111,29.39527778,21-08-2015,191.2,1.7000000000000002,28.31,6.3799996,0.1
-27.573056,24.746389,21-08-2015,235.0,18.400000000000002,23.8,1.89,0.9
-29.380556,30.2775,22-08-2015,152.7,17.900000000000002,21.939999,4.68,0.9
-28.735556,29.820556,24-08-2015,180.3,15.700000000000001,24.439999,4.04,0.8
-28.308889,31.9025,24-08-2015,171.8,8.200000000000001,26.43,12.55,0.4
-34.065833,20.404167,25-08-2015,177.6,27.900000000000002,19.449999,6.5,1.4000000000000001
-25.127778,27.628889,25-08-2015,203.40001,12.0,26.849998,5.43,0.6000000000000001
-25.20639,27.558,25-08-2015,204.40001,10.8,26.539999,5.1,0.5
-28.44555556,32.325,21-09-2015,162.3,73.3,25.189999,16.27,3.7
-26.619444,27.980833,25-08-2015,190.0,12.200000000000001,22.869999,2.24,0.6000000000000001
-26.510278,28.351389,25-08-2015,183.8,10.4,23.24,2.03,0.5
-27.671111,27.236944,25-08-2015,209.5,22.8,23.119999,1.55,1.1
-33.501667,21.624167,25-08-2015,189.6,20.5,18.6,3.82,1.0
-33.31388889,19.07472222,25-08-2015,207.5,55.7,18.35,6.37,2.8000000000000003
-28.068333,31.55,25-08-2015,176.1,2.9000000000000004,26.769999,11.34,0.1
-29.161667,23.696389,26-08-2015,232.1,27.400000000000002,22.369999,1.77,1.4000000000000001
-28.7115,24.07288889,26-08-2015,231.5,28.8,22.99,1.25,1.4000000000000001
-29.641944,30.6875,26-08-2015,158.7,26.200000000000003,23.85,9.19,1.3
-27.169444,29.233889,26-08-2015,177.0,14.700000000000001,21.369999,0.39999998,0.7000000000000001
-27.802778,28.768333,26-08-2015,181.8,24.8,20.609999,-0.48999998,1.2000000000000002
-27.398611,26.614722,26-08-2015,218.2,20.6,23.699999,1.93,1.0
-34.405833,19.600556,26-08-2015,163.0,32.300000000000004,16.02,7.2799997,1.6
-33.13083,18.86278,26-08-2015,209.90001,51.300000000000004,18.539999,6.98,2.6
-27.4,26.624722,26-08-2015,218.2,20.6,23.699999,1.93,1.0
-27.602222,29.942778,27-08-2015,185.90001,10.8,24.43,4.12,0.5
-28.75,30.442778,27-08-2015,181.40001,15.3,25.439999,7.31,0.8
-29.161667,30.629722,27-08-2015,155.0,20.8,21.6,6.62,1.0
-32.94583,18.33667,27-08-2015,198.90001,44.400000000000006,18.38,7.7,2.2
-23.838611,31.640833,28-08-2015,181.2,0.30000000000000004,30.13,11.59,0.0
-24.058889,31.237222,28-08-2015,174.1,0.30000000000000004,29.57,12.21,0.0
-29.744167,29.905833,28-08-2015,161.0,14.100000000000001,22.3,4.0099998,0.7000000000000001
-29.1825,23.575556,29-08-2015,236.40001,27.8,22.42,1.9399999,1.4000000000000001
-25.99136,27.84208,31-08-2015,187.6,11.200000000000001,23.51,3.77,0.6000000000000001
-26.73806,27.59194,31-08-2015,193.3,13.600000000000001,22.56,2.1499999,0.7000000000000001
-26.45,28.085833,31-08-2015,186.7,11.700000000000001,22.99,2.47,0.6000000000000001
-27.363611,31.783333,01-09-2015,170.5,38.800000000000004,28.08,14.79,1.9000000000000001
-26.861111,28.884722,01-09-2015,182.40001,37.1,24.51,6.3799996,1.9000000000000001
-27.00222,28.76528,01-09-2015,183.40001,39.5,24.71,6.3999996,2.0
-26.970278,27.211111,01-09-2015,199.8,37.6,26.49,8.99,1.9000000000000001
-27.273889,28.49,01-09-2015,186.7,43.900000000000006,24.869999,6.3399997,2.2
-27.4275,28.525833,01-09-2015,186.1,42.800000000000004,24.46,6.04,2.1
-27.3,28.586944,01-09-2015,185.6,42.300000000000004,24.66,6.27,2.1
-27.935,26.126667,01-09-2015,222.8,19.8,26.71,7.62,1.0
-31.396,29.2651,01-09-2015,155.7,50.6,24.32,13.73,2.5
-31.554722,29.245556,01-09-2015,145.2,52.900000000000006,23.64,13.12,2.6
-34.005833,22.351111,01-09-2015,156.5,83.60000000000001,20.96,10.8,4.2
-25.45963889,28.26430556,01-09-2015,192.90001,31.0,29.019999,10.849999,1.6
-25.447222,30.711667,01-09-2015,167.0,34.800000000000004,25.97,11.2,1.7000000000000002
-27.01011111,26.69808333,02-09-2015,210.0,36.0,26.64,9.429999,1.8
-25.81048333,27.90955222,02-09-2015,191.90001,32.2,27.56,10.58,1.6
-25.436111,31.982222,02-09-2015,164.6,20.900000000000002,29.0,14.13,1.0
-23.658056,31.05,02-09-2015,177.1,20.200000000000003,29.109999,14.45,1.0
-25.681111,31.783333,02-09-2015,165.1,21.6,28.039999,14.179999,1.1
-25.362222,31.956667,02-09-2015,162.1,21.200000000000003,29.17,14.4,1.1
-27.02314,28.59389,02-09-2015,185.5,40.900000000000006,25.16,6.83,2.0
-26.648056,27.089444,02-09-2015,197.3,42.1,26.47,8.88,2.1
-27.273889,28.49,02-09-2015,186.7,43.900000000000006,24.869999,6.3399997,2.2
-27.4275,28.525833,02-09-2015,186.1,42.800000000000004,24.46,6.04,2.1
-27.3,28.586944,02-09-2015,185.6,42.300000000000004,24.66,6.27,2.1
-30.570833,29.150556,02-09-2015,159.7,27.8,22.949999,6.94,1.4000000000000001
-31.104278,29.399722,02-09-2015,154.2,43.6,24.15,12.07,2.2
-30.77586667,29.03221667,02-09-2015,162.90001,29.700000000000003,24.109999,9.599999,1.5
-34.031944,22.053333,02-09-2015,162.7,61.300000000000004,21.75,10.54,3.1
-29.641944,30.6875,03-09-2015,158.7,45.5,25.26,13.4,2.3000000000000003
-25.398889,31.610556,03-09-2015,162.90001,22.700000000000003,28.14,14.139999,1.1
-27.802778,28.768333,03-09-2015,181.8,36.5,23.8,5.91,1.8
-27.935,26.126667,03-09-2015,222.8,19.8,26.71,7.62,1.0
-28.141944,26.417778,03-09-2015,220.40001,17.5,26.34,7.8799996,0.9
-30.679722,26.7125,03-09-2015,211.40001,17.7,24.16,6.5899997,0.9
-30.568333,29.422778,03-09-2015,157.8,28.8,23.42,7.2999997,1.4000000000000001
-31.031389,28.883333,03-09-2015,161.1,30.6,23.91,9.58,1.5
-30.86013889,29.07125,03-09-2015,161.8,31.200000000000003,24.269999,9.94,1.6
-29.987778,29.851667,07-09-2015,155.3,34.9,24.519999,8.74,1.7000000000000002
-29.744167,29.905833,07-09-2015,161.0,33.7,24.97,9.099999,1.7000000000000002
-29.160278,26.573333,07-09-2015,220.1,16.7,25.699999,6.74,0.8
-25.57877778,29.12747222,07-09-2015,186.90001,31.3,28.76,10.49,1.6
-22.225556,29.990556,08-09-2015,192.8,20.200000000000003,30.24,15.12,1.0
-22.91028,29.61111,08-09-2015,179.1,15.700000000000001,28.199999,12.58,0.8
-25.127778,27.628889,08-09-2015,203.40001,26.0,29.48,11.9,1.3
-25.20639,27.558,08-09-2015,204.40001,26.700000000000003,29.25,11.75,1.3
-24.69514,27.40906,08-09-2015,210.1,24.1,29.359999,13.049999,1.2000000000000002
-23.838611,31.640833,08-09-2015,181.2,16.0,29.75,14.08,0.8
-26.006389,29.253889,08-09-2015,173.40001,37.4,25.96,8.4,1.9000000000000001
-30.733889,29.828333,08-09-2015,151.7,39.900000000000006,24.23,11.469999,2.0
-29.7775,29.470833,08-09-2015,157.8,30.5,24.119999,7.5499997,1.5
-28.141944,26.417778,08-09-2015,220.40001,17.5,26.34,7.8799996,0.9
-27.671111,27.236944,08-09-2015,209.5,28.5,26.56,8.559999,1.4000000000000001
-28.69485,28.23487,08-09-2015,186.40001,31.3,22.96,7.04,1.6
-29.615556,27.065278,08-09-2015,208.7,19.1,24.289999,6.83,1.0
-28.883333,27.89,08-09-2015,190.6,28.200000000000003,23.4,7.66,1.4000000000000001
-24.058889,31.237222,09-09-2015,174.1,22.0,28.9,14.559999,1.1
-27.937778,31.209444,09-09-2015,170.90001,41.0,26.3,12.83,2.1
-28.404444,30.013056,09-09-2015,181.5,33.7,26.789999,10.03,1.7000000000000002
-30.398056,30.601944,09-09-2015,155.2,59.6,24.31,15.9,3.0
-27.398611,26.614722,09-09-2015,218.2,27.8,27.32,9.179999,1.4000000000000001
-30.160091,27.40124,09-09-2015,201.2,21.3,23.71,7.3799996,1.1
-30.336111,27.359444,09-09-2015,201.5,22.700000000000003,23.55,7.0699997,1.1
-28.058889,30.373611,09-09-2015,176.40001,40.7,25.31,9.42,2.0
-27.4,26.624722,09-09-2015,218.2,27.8,27.32,9.179999,1.4000000000000001
-29.161667,23.696389,10-09-2015,232.1,5.300000000000001,27.05,8.809999,0.30000000000000004
-30.830556,26.921389,10-09-2015,205.40001,18.900000000000002,23.49,6.3999996,0.9
-24.282222,28.090278,10-09-2015,187.3,18.6,28.31,10.13,0.9
-22.769722,30.886944,10-09-2015,183.1,26.8,28.939999,14.839999,1.3
-27.5275,30.858056,10-09-2015,166.3,40.7,25.08,10.21,2.0
-30.13573889,30.67422222,10-09-2015,156.6,54.800000000000004,24.51,15.42,2.7
-31.000833,26.353056,10-09-2015,208.7,14.600000000000001,23.15,5.14,0.7000000000000001
-30.679722,26.7125,10-09-2015,211.40001,17.7,24.16,6.5899997,0.9
-30.534167,24.961944,10-09-2015,229.2,6.300000000000001,24.58,7.1099997,0.30000000000000004
-24.95861111,29.39527778,11-09-2015,191.2,25.1,29.38,10.92,1.3
-29.744167,29.905833,11-09-2015,161.0,33.7,24.97,9.099999,1.7000000000000002
-27.573056,24.746389,11-09-2015,235.0,17.5,28.5,9.3,0.9
-29.651389,22.746389,11-09-2015,248.3,3.4000000000000004,27.07,9.62,0.2
-29.1825,23.575556,11-09-2015,236.40001,4.7,27.14,9.05,0.2
-29.803611,30.516111,11-09-2015,152.7,42.800000000000004,24.72,11.84,2.1
-26.73806,27.59194,14-09-2015,193.3,40.5,25.789999,8.69,2.0
-26.45,28.085833,14-09-2015,186.7,39.6,25.64,8.8,2.0
-32.502778,19.535833,14-09-2015,234.0,5.9,24.17,8.139999,0.30000000000000004
-29.140556,31.391944,15-09-2015,161.8,64.8,25.98,15.339999,3.2
-31.860278,18.6875,15-09-2015,221.2,4.800000000000001,24.15,9.75,0.2
-24.679167,30.8025,15-09-2015,162.7,37.800000000000004,24.529999,9.809999,1.9000000000000001
-28.801278,31.955389,15-09-2015,169.6,68.3,26.08,15.679999,3.4000000000000004
-26.861111,28.884722,15-09-2015,182.40001,37.1,24.51,6.3799996,1.9000000000000001
-27.00222,28.76528,15-09-2015,183.40001,39.5,24.71,6.3999996,2.0
-26.970278,27.211111,15-09-2015,199.8,37.6,26.49,8.99,1.9000000000000001
-26.880278,26.965,15-09-2015,201.8,38.0,26.59,9.2,1.9000000000000001
-34.092222,21.295278,15-09-2015,173.5,51.2,22.369999,9.29,2.6
-34.075556,20.145556,15-09-2015,182.5,33.1,22.55,9.87,1.7000000000000002
-32.595833,19.009444,15-09-2015,221.2,9.1,23.949999,9.11,0.5
-25.45963889,28.26430556,15-09-2015,192.90001,31.0,29.019999,10.849999,1.6
-27.01011111,26.69808333,16-09-2015,210.0,36.0,26.64,9.429999,1.8
-25.81048333,27.90955222,16-09-2015,191.90001,32.2,27.56,10.58,1.6
-29.641944,30.6875,16-09-2015,158.7,45.5,25.26,13.4,2.3000000000000003
-24.670833,28.560833,16-09-2015,187.5,20.900000000000002,28.58,10.429999,1.0
-24.058889,31.237222,16-09-2015,174.1,22.0,28.9,14.559999,1.1
-26.648056,27.089444,16-09-2015,197.3,42.1,26.47,8.88,2.1
-26.98472222,26.63227778,16-09-2015,207.8,36.6,26.72,9.62,1.8
-34.250556,20.9925,16-09-2015,180.8,47.800000000000004,22.26,10.21,2.4000000000000004
-33.38056,19.30167,16-09-2015,196.40001,23.1,20.359999,7.21,1.2000000000000002
-24.183889,30.823889,17-09-2015,173.7,20.6,28.699999,13.88,1.0
-26.03611,30.99778,17-09-2015,173.3,46.7,26.41,12.599999,2.3000000000000003
-28.747778,31.745833,17-09-2015,171.40001,63.7,26.68,15.5,3.2
-27.935,26.126667,17-09-2015,222.8,19.8,26.71,7.62,1.0
-28.141944,26.417778,17-09-2015,220.40001,17.5,26.34,7.8799996,0.9
-33.7075,18.97444444,17-09-2015,203.1,32.7,22.539999,10.44,1.6
-28.44555556,32.325,20-10-2015,162.3,114.10000000000001,28.49,17.94,5.7
-28.735556,29.820556,21-09-2015,180.3,29.1,27.05,9.95,1.5
-26.648056,27.089444,21-09-2015,197.3,42.1,26.47,8.88,2.1
-26.619444,27.980833,21-09-2015,190.0,37.7,25.81,8.849999,1.9000000000000001
-26.510278,28.351389,21-09-2015,183.8,36.800000000000004,25.689999,8.32,1.8
-33.501667,21.624167,21-09-2015,189.6,34.300000000000004,21.939999,7.0499997,1.7000000000000002
-28.338333,31.373611,21-09-2015,164.90001,50.400000000000006,26.39,13.5,2.5
-28.068333,31.55,21-09-2015,176.1,49.1,27.59,15.009999,2.5
-28.308889,31.9025,21-09-2015,171.8,61.900000000000006,26.92,15.83,3.1
-25.127778,27.628889,22-09-2015,203.40001,26.0,29.48,11.9,1.3
-25.20639,27.558,22-09-2015,204.40001,26.700000000000003,29.25,11.75,1.3
-24.69514,27.40906,22-09-2015,210.1,24.1,29.359999,13.049999,1.2000000000000002
-27.169444,29.233889,22-09-2015,177.0,40.6,24.22,6.3799996,2.0
-29.161667,23.696389,23-09-2015,232.1,5.300000000000001,27.05,8.809999,0.30000000000000004
-28.7115,24.07288889,23-09-2015,231.5,8.1,28.25,8.53,0.4
-27.02314,28.59389,23-09-2015,185.5,40.900000000000006,25.16,6.83,2.0
-27.4275,28.525833,23-09-2015,186.1,42.800000000000004,24.46,6.04,2.1
-27.3,28.586944,23-09-2015,185.6,42.300000000000004,24.66,6.27,2.1
-27.398611,26.614722,23-09-2015,218.2,27.8,27.32,9.179999,1.4000000000000001
-27.4,26.624722,23-09-2015,218.2,27.8,27.32,9.179999,1.4000000000000001
-27.602222,29.942778,24-09-2015,185.90001,39.300000000000004,26.39,9.21,2.0
-28.75,30.442778,24-09-2015,181.40001,30.1,27.859999,12.42,1.5
-29.161667,30.629722,24-09-2015,155.0,41.0,23.73,10.16,2.1
-29.744167,29.905833,25-09-2015,161.0,33.7,24.97,9.099999,1.7000000000000002
-27.902778,24.615556,25-09-2015,230.90001,14.4,29.119999,9.58,0.7000000000000001
-25.99136,27.84208,28-09-2015,187.6,38.800000000000004,26.41,9.75,1.9000000000000001
-26.45,28.085833,28-09-2015,186.7,39.6,25.64,8.8,2.0
-34.065833,20.404167,29-09-2015,177.6,33.300000000000004,23.14,10.37,1.7000000000000002
-24.99328,30.81444,29-09-2015,149.90001,40.900000000000006,23.08,8.21,2.0
-27.363611,31.783333,29-09-2015,170.5,38.800000000000004,28.08,14.79,1.9000000000000001
-26.861111,28.884722,29-09-2015,182.40001,37.1,24.51,6.3799996,1.9000000000000001
-26.970278,27.211111,29-09-2015,199.8,37.6,26.49,8.99,1.9000000000000001
-26.880278,26.965,29-09-2015,201.8,38.0,26.59,9.2,1.9000000000000001
-27.38972222,26.46388889,29-09-2015,219.6,26.1,27.47,9.11,1.3
-33.31388889,19.07472222,29-09-2015,207.5,22.3,22.699999,9.65,1.1
-25.45963889,28.26430556,29-09-2015,192.90001,31.0,29.019999,10.849999,1.6
-27.01011111,26.69808333,30-09-2015,210.0,36.0,26.64,9.429999,1.8
-25.81048333,27.90955222,30-09-2015,191.90001,32.2,27.56,10.58,1.6
-29.641944,30.6875,30-09-2015,158.7,45.5,25.26,13.4,2.3000000000000003
-24.768889,31.39,30-09-2015,166.0,25.6,27.89,13.92,1.3
-27.00222,28.76528,30-09-2015,183.40001,39.5,24.71,6.3999996,2.0
-26.648056,27.089444,30-09-2015,197.3,42.1,26.47,8.88,2.1
-27.273889,28.49,30-09-2015,186.7,43.900000000000006,24.869999,6.3399997,2.2
-26.98472222,26.63227778,30-09-2015,207.8,36.6,26.72,9.62,1.8
-31.031389,28.883333,30-09-2015,161.1,30.6,23.91,9.58,1.5
-30.86013889,29.07125,30-09-2015,161.8,31.200000000000003,24.269999,9.94,1.6
-30.77586667,29.03221667,30-09-2015,162.90001,29.700000000000003,24.109999,9.599999,1.5
-34.405833,19.600556,30-09-2015,163.0,40.5,19.41,10.4,2.0
-32.94583,18.33667,30-09-2015,198.90001,11.9,21.99,10.78,0.6000000000000001
-26.73806,27.59194,01-10-2015,193.3,18.7,30.359999,12.2,0.9
-27.935,26.126667,01-10-2015,222.8,15.3,31.99,11.429999,0.8
-28.141944,26.417778,01-10-2015,220.40001,15.0,31.46,11.88,0.7000000000000001
-30.160091,27.40124,01-10-2015,201.2,22.200000000000003,28.67,11.46,1.1
-33.13083,18.86278,01-10-2015,209.90001,3.1,27.51,13.57,0.2
-33.897778,20.012778,01-10-2015,195.6,7.1000000000000005,26.81,12.91,0.4
-29.7775,29.470833,05-10-2015,157.8,22.700000000000003,25.75,9.2699995,1.1
-29.987778,29.851667,05-10-2015,155.3,24.0,27.01,11.42,1.2000000000000002
-29.744167,29.905833,05-10-2015,161.0,23.200000000000003,27.949999,12.19,1.2000000000000002
-31.396,29.2651,05-10-2015,155.7,30.6,26.97,16.33,1.5
-31.554722,29.245556,05-10-2015,145.2,33.800000000000004,26.119999,15.65,1.7000000000000002
-24.679167,30.8025,06-10-2015,162.7,53.900000000000006,28.15,13.469999,2.7
-25.127778,27.628889,06-10-2015,203.40001,16.2,34.48,15.469999,0.8
-25.20639,27.558,06-10-2015,204.40001,16.2,34.219997,15.219999,0.8
-24.69514,27.40906,06-10-2015,210.1,16.5,34.95,17.109999,0.8
-23.658056,31.05,06-10-2015,177.1,23.400000000000002,31.369999,19.47,1.2000000000000002
-30.733889,29.828333,06-10-2015,151.7,26.8,26.81,13.91,1.3
-30.568333,29.422778,06-10-2015,157.8,20.700000000000003,26.119999,10.41,1.0
-30.570833,29.150556,06-10-2015,159.7,19.900000000000002,25.9,9.889999,1.0
-31.104278,29.399722,06-10-2015,154.2,26.0,26.88,14.849999,1.3
-34.031944,22.053333,06-10-2015,162.7,19.1,24.199999,13.37,1.0
-34.039722,22.133333,06-10-2015,161.8,20.400000000000002,24.18,13.63,1.0
-29.641944,30.6875,07-10-2015,158.7,27.3,28.14,16.039999,1.4000000000000001
-24.058889,31.237222,07-10-2015,174.1,27.1,31.279999,19.22,1.4000000000000001
-27.937778,31.209444,07-10-2015,170.90001,98.7,29.49,14.839999,4.9
-28.404444,30.013056,07-10-2015,181.5,25.1,30.06,12.799999,1.3
-30.398056,30.601944,07-10-2015,155.2,34.6,27.01,17.92,1.7000000000000002
-34.02861,22.22222,07-10-2015,159.2,23.8,23.75,13.389999,1.2000000000000002
-34.005833,22.351111,07-10-2015,156.5,30.700000000000003,23.279999,13.389999,1.5
-28.058889,30.373611,07-10-2015,176.40001,36.0,29.679998,12.75,1.8
-24.183889,30.823889,08-10-2015,173.7,23.900000000000002,32.09,18.84,1.2000000000000002
-27.5275,30.858056,08-10-2015,166.3,93.80000000000001,29.199999,13.38,4.7
